"","plot_txt","meas","year","burnp","lastp","burn_bin","num_f","cump_f","last_year","perc3y","time_f","strata","freq"
"647","os_044",3,1988,60,0,1,1,60,1988,60,0,"os",0.6
"648","os_044",3.5,1989,0,60,0,1,60,1988,60,1,"os",0.6
"649","os_044",4,1990,0,0,0,1,60,1988,60,2,"os",0.6
"650","os_044",5,1992,0,0,0,1,60,1988,0,4,"os",0.6
"651","os_044",6,1994,90,0,1,2,150,1994,90,0,"os",1.5
"652","os_044",7,1996,0,90,0,2,150,1994,90,2,"os",1.5
"653","os_044",7.5,1998,0,0,0,2,150,1994,0,4,"os",1.5
"654","os_044",8,2001,90,0,1,3,240,2001,90,0,"os",2.4
"655","os_044",9,2003,20,90,1,4,260,2003,110,0,"os",2.6
"656","os_044",11,2005,50,20,1,5,310,2005,70,0,"os",3.1
"657","os_044",13,2007,40,50,1,6,350,2007,90,0,"os",3.5
"658","os_044",13.5,2008,0,40,0,6,350,2007,90,1,"os",3.5
"659","os_044",15,2009,10,0,0,6,360,2007,50,2,"os",3.6
"660","os_044",16,2013,0,10,0,6,360,2007,0,6,"os",3.6
"661","os_045",1,1987,0,0,0,0,0,1973,0,14,"os",0
"662","os_045",3,1988,10,0,0,0,10,1973,10,15,"os",0.1
"663","os_045",3.5,1989,0,10,0,0,10,1973,10,16,"os",0.1
"664","os_045",4,1990,50,0,1,1,60,1990,60,0,"os",0.6
"665","os_045",5,1992,0,50,0,1,60,1990,50,2,"os",0.6
"666","os_045",6,1994,0,0,0,1,60,1990,0,4,"os",0.6
"667","os_045",7,1996,0,0,0,1,60,1990,0,6,"os",0.6
"668","os_045",7.5,1998,0,0,0,1,60,1990,0,8,"os",0.6
"669","os_045",8,2001,80,0,1,2,140,2001,80,0,"os",1.4
"670","os_045",9,2003,10,80,0,2,150,2001,90,2,"os",1.5
"671","os_045",11,2005,20,10,1,3,170,2005,30,0,"os",1.7
"672","os_045",13,2007,30,20,1,4,200,2007,50,0,"os",2
"673","os_045",13.5,2008,0,30,0,4,200,2007,50,1,"os",2
"674","os_045",15,2009,0,0,0,4,200,2007,30,2,"os",2
"675","os_045",16,2013,0,0,0,4,200,2007,0,6,"os",2
"676","os_046",1,1987,0,0,0,0,0,1973,0,14,"os",0
"677","os_046",3,1988,50,0,1,1,50,1988,50,0,"os",0.5
"678","os_046",3.5,1989,0,50,0,1,50,1988,50,1,"os",0.5
"679","os_046",4,1990,0,0,0,1,50,1988,50,2,"os",0.5
"680","os_046",5,1992,0,0,0,1,50,1988,0,4,"os",0.5
"681","os_046",6,1994,40,0,1,2,90,1994,40,0,"os",0.9
"682","os_046",7,1996,0,40,0,2,90,1994,40,2,"os",0.9
"683","os_046",7.5,1998,0,0,0,2,90,1994,0,4,"os",0.9
"684","os_046",8,2001,20,0,1,3,110,2001,20,0,"os",1.1
"685","os_046",9,2003,0,20,0,3,110,2001,20,2,"os",1.1
"686","os_046",11,2005,0,0,0,3,110,2001,0,4,"os",1.1
"687","os_046",13,2007,60,0,1,4,170,2007,60,0,"os",1.7
"688","os_046",13.5,2008,0,60,0,4,170,2007,60,1,"os",1.7
"689","os_046",15,2009,0,0,0,4,170,2007,60,2,"os",1.7
"690","os_046",16,2013,0,0,0,4,170,2007,0,6,"os",1.7
"691","os_047",1,1987,0,0,0,0,0,1973,0,14,"os",0
"692","os_047",3,1988,10,0,0,0,10,1973,10,15,"os",0.1
"693","os_047",3.5,1989,0,10,0,0,10,1973,10,16,"os",0.1
"694","os_047",4,1990,40,0,1,1,50,1990,50,0,"os",0.5
"695","os_047",5,1992,40,40,1,2,90,1992,80,0,"os",0.9
"696","os_047",6,1994,50,40,1,3,140,1994,90,0,"os",1.4
"697","os_047",7,1996,0,50,0,3,140,1994,50,2,"os",1.4
"698","os_047",7.5,1998,0,0,0,3,140,1994,0,4,"os",1.4
"699","os_047",8,2001,30,0,1,4,170,2001,30,0,"os",1.7
"700","os_047",9,2003,0,30,0,4,170,2001,30,2,"os",1.7
"701","os_047",11,2005,0,0,0,4,170,2001,0,4,"os",1.7
"702","os_047",13,2007,60,0,1,5,230,2007,60,0,"os",2.3
"703","os_047",13.5,2008,0,60,0,5,230,2007,60,1,"os",2.3
"704","os_047",15,2009,40,0,1,6,270,2009,100,0,"os",2.7
"705","os_047",16,2013,0,40,0,6,270,2009,0,4,"os",2.7
"706","os_048",1,1987,0,0,0,0,0,1973,0,14,"os",0
"707","os_048",3,1988,0,0,0,0,0,1973,0,15,"os",0
"708","os_048",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"709","os_048",4,1990,30,0,1,1,30,1990,30,0,"os",0.3
"710","os_048",5,1992,20,30,1,2,50,1992,50,0,"os",0.5
"711","os_048",6,1994,40,20,1,3,90,1994,60,0,"os",0.9
"712","os_048",7,1996,0,40,0,3,90,1994,40,2,"os",0.9
"713","os_048",7.5,1998,0,0,0,3,90,1994,0,4,"os",0.9
"714","os_048",8,2001,100,0,1,4,190,2001,100,0,"os",1.9
"715","os_048",9,2003,0,100,0,4,190,2001,100,2,"os",1.9
"716","os_048",11,2005,0,0,0,4,190,2001,0,4,"os",1.9
"717","os_048",13,2007,0,0,0,4,190,2001,0,6,"os",1.9
"718","os_048",13.5,2008,0,0,0,4,190,2001,0,7,"os",1.9
"719","os_048",15,2009,0,0,0,4,190,2001,0,8,"os",1.9
"720","os_048",16,2013,0,0,0,4,190,2001,0,12,"os",1.9
"721","os_049",1,1987,0,0,0,0,0,1973,0,14,"os",0
"722","os_049",3,1988,0,0,0,0,0,1973,0,15,"os",0
"723","os_049",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"724","os_049",4,1990,0,0,0,0,0,1973,0,17,"os",0
"725","os_049",5,1992,100,0,1,1,100,1992,100,0,"os",1
"726","os_049",6,1994,0,100,0,1,100,1992,100,2,"os",1
"727","os_049",7,1996,60,0,1,2,160,1996,60,0,"os",1.6
"728","os_049",7.5,1998,0,60,0,2,160,1996,60,2,"os",1.6
"729","os_049",8,2001,10,0,0,2,170,1996,10,5,"os",1.7
"730","os_049",9,2003,0,10,0,2,170,1996,10,7,"os",1.7
"731","os_049",11,2005,0,0,0,2,170,1996,0,9,"os",1.7
"732","os_049",13,2007,0,0,0,2,170,1996,0,11,"os",1.7
"733","os_049",13.5,2008,0,0,0,2,170,1996,0,12,"os",1.7
"734","os_049",15,2009,30,0,1,3,200,2009,30,0,"os",2
"735","os_049",16,2013,0,30,0,3,200,2009,0,4,"os",2
"736","os_050",1,1987,0,0,0,0,0,1973,0,14,"os",0
"737","os_050",3,1988,0,0,0,0,0,1973,0,15,"os",0
"738","os_050",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"739","os_050",4,1990,0,0,0,0,0,1973,0,17,"os",0
"740","os_050",5,1992,50,0,1,1,50,1992,50,0,"os",0.5
"741","os_050",6,1994,0,50,0,1,50,1992,50,2,"os",0.5
"742","os_050",7,1996,20,0,1,2,70,1996,20,0,"os",0.7
"743","os_050",7.5,1998,0,20,0,2,70,1996,20,2,"os",0.7
"744","os_050",8,2001,0,0,0,2,70,1996,0,5,"os",0.7
"745","os_050",9,2003,0,0,0,2,70,1996,0,7,"os",0.7
"746","os_050",11,2005,90,0,1,3,160,2005,90,0,"os",1.6
"747","os_050",13,2007,0,90,0,3,160,2005,90,2,"os",1.6
"748","os_050",13.5,2008,0,0,0,3,160,2005,90,3,"os",1.6
"749","os_050",15,2009,90,0,1,4,250,2009,90,0,"os",2.5
"750","os_050",16,2013,0,90,0,4,250,2009,0,4,"os",2.5
"751","os_051",1,1987,0,0,0,0,0,1973,0,14,"os",0
"752","os_051",3,1988,0,0,0,0,0,1973,0,15,"os",0
"753","os_051",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"754","os_051",4,1990,0,0,0,0,0,1973,0,17,"os",0
"755","os_051",5,1992,100,0,1,1,100,1992,100,0,"os",1
"756","os_051",6,1994,0,100,0,1,100,1992,100,2,"os",1
"757","os_051",7,1996,0,0,0,1,100,1992,0,4,"os",1
"758","os_051",7.5,1998,0,0,0,1,100,1992,0,6,"os",1
"759","os_051",8,2001,10,0,0,1,110,1992,10,9,"os",1.1
"760","os_051",9,2003,0,10,0,1,110,1992,10,11,"os",1.1
"761","os_051",11,2005,0,0,0,1,110,1992,0,13,"os",1.1
"762","os_051",13,2007,0,0,0,1,110,1992,0,15,"os",1.1
"763","os_051",13.5,2008,0,0,0,1,110,1992,0,16,"os",1.1
"764","os_051",15,2009,100,0,1,2,210,2009,100,0,"os",2.1
"765","os_051",16,2013,0,100,0,2,210,2009,0,4,"os",2.1
"766","os_052",1,1987,0,0,0,0,0,1973,0,14,"os",0
"767","os_052",3,1988,0,0,0,0,0,1973,0,15,"os",0
"768","os_052",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"769","os_052",4,1990,0,0,0,0,0,1973,0,17,"os",0
"770","os_052",5,1992,60,0,1,1,60,1992,60,0,"os",0.6
"771","os_052",6,1994,0,60,0,1,60,1992,60,2,"os",0.6
"772","os_052",7,1996,0,0,0,1,60,1992,0,4,"os",0.6
"773","os_052",7.5,1998,0,0,0,1,60,1992,0,6,"os",0.6
"774","os_052",8,2001,0,0,0,1,60,1992,0,9,"os",0.6
"775","os_052",9,2003,0,0,0,1,60,1992,0,11,"os",0.6
"776","os_052",11,2005,0,0,0,1,60,1992,0,13,"os",0.6
"777","os_052",13,2007,0,0,0,1,60,1992,0,15,"os",0.6
"778","os_052",13.5,2008,0,0,0,1,60,1992,0,16,"os",0.6
"779","os_052",15,2009,100,0,1,2,160,2009,100,0,"os",1.6
"780","os_052",16,2013,0,100,0,2,160,2009,0,4,"os",1.6
"781","os_053",1,1987,0,0,0,0,0,1973,0,14,"os",0
"782","os_053",3,1988,0,0,0,0,0,1973,0,15,"os",0
"783","os_053",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"784","os_053",4,1990,0,0,0,0,0,1973,0,17,"os",0
"785","os_053",5,1992,10,0,0,0,10,1973,10,19,"os",0.1
"786","os_053",6,1994,0,10,0,0,10,1973,10,21,"os",0.1
"787","os_053",7,1996,0,0,0,0,10,1973,0,23,"os",0.1
"788","os_053",7.5,1998,0,0,0,0,10,1973,0,25,"os",0.1
"789","os_053",8,2001,0,0,0,0,10,1973,0,28,"os",0.1
"790","os_053",9,2003,0,0,0,0,10,1973,0,30,"os",0.1
"791","os_053",11,2005,0,0,0,0,10,1973,0,32,"os",0.1
"792","os_053",13,2007,0,0,0,0,10,1973,0,34,"os",0.1
"793","os_053",13.5,2008,0,0,0,0,10,1973,0,35,"os",0.1
"794","os_053",15,2009,100,0,1,1,110,2009,100,0,"os",1.1
"795","os_053",16,2013,0,100,0,1,110,2009,0,4,"os",1.1
"796","os_054",1,1987,0,0,0,0,0,1973,0,14,"os",0
"797","os_054",3,1988,0,0,0,0,0,1973,0,15,"os",0
"798","os_054",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"799","os_054",4,1990,0,0,0,0,0,1973,0,17,"os",0
"800","os_054",5,1992,0,0,0,0,0,1973,0,19,"os",0
"801","os_054",6,1994,0,0,0,0,0,1973,0,21,"os",0
"802","os_054",7,1996,0,0,0,0,0,1973,0,23,"os",0
"803","os_054",7.5,1998,0,0,0,0,0,1973,0,25,"os",0
"804","os_054",8,2001,0,0,0,0,0,1973,0,28,"os",0
"805","os_054",9,2003,0,0,0,0,0,1973,0,30,"os",0
"806","os_054",11,2005,0,0,0,0,0,1973,0,32,"os",0
"807","os_054",13,2007,0,0,0,0,0,1973,0,34,"os",0
"808","os_054",13.5,2008,0,0,0,0,0,1973,0,35,"os",0
"809","os_054",15,2009,0,0,0,0,0,1973,0,36,"os",0
"810","os_054",16,2013,0,0,0,0,0,1973,0,40,"os",0
"811","os_055",1,1987,0,0,0,0,0,1973,0,14,"os",0
"812","os_055",3,1988,20,0,1,1,20,1988,20,0,"os",0.2
"813","os_055",3.5,1989,0,20,0,1,20,1988,20,1,"os",0.2
"814","os_055",4,1990,0,0,0,1,20,1988,20,2,"os",0.2
"815","os_055",5,1992,0,0,0,1,20,1988,0,4,"os",0.2
"816","os_055",6,1994,0,0,0,1,20,1988,0,6,"os",0.2
"817","os_055",7,1996,0,0,0,1,20,1988,0,8,"os",0.2
"818","os_055",7.5,1998,0,0,0,1,20,1988,0,10,"os",0.2
"819","os_055",8,2001,0,0,0,1,20,1988,0,13,"os",0.2
"820","os_055",9,2003,0,0,0,1,20,1988,0,15,"os",0.2
"821","os_055",11,2005,0,0,0,1,20,1988,0,17,"os",0.2
"822","os_055",13,2007,0,0,0,1,20,1988,0,19,"os",0.2
"823","os_055",13.5,2008,0,0,0,1,20,1988,0,20,"os",0.2
"824","os_055",15,2009,0,0,0,1,20,1988,0,21,"os",0.2
"825","os_055",16,2013,0,0,0,1,20,1988,0,25,"os",0.2
"826","os_056",1,1987,0,0,0,0,0,1973,0,14,"os",0
"827","os_056",3,1988,70,0,1,1,70,1988,70,0,"os",0.7
"828","os_056",3.5,1989,0,70,0,1,70,1988,70,1,"os",0.7
"829","os_056",4,1990,0,0,0,1,70,1988,70,2,"os",0.7
"830","os_056",5,1992,0,0,0,1,70,1988,0,4,"os",0.7
"831","os_056",6,1994,0,0,0,1,70,1988,0,6,"os",0.7
"832","os_056",7,1996,0,0,0,1,70,1988,0,8,"os",0.7
"833","os_056",7.5,1998,0,0,0,1,70,1988,0,10,"os",0.7
"834","os_056",8,2001,0,0,0,1,70,1988,0,13,"os",0.7
"835","os_056",9,2003,0,0,0,1,70,1988,0,15,"os",0.7
"836","os_056",11,2005,90,0,1,2,160,2005,90,0,"os",1.6
"837","os_056",13,2007,0,90,0,2,160,2005,90,2,"os",1.6
"838","os_056",13.5,2008,0,0,0,2,160,2005,90,3,"os",1.6
"839","os_056",15,2009,100,0,1,3,260,2009,100,0,"os",2.6
"840","os_056",16,2013,0,100,0,3,260,2009,0,4,"os",2.6
"841","os_057",1,1987,0,0,0,0,0,1973,0,14,"os",0
"842","os_057",3,1988,10,0,0,0,10,1973,10,15,"os",0.1
"843","os_057",3.5,1989,0,10,0,0,10,1973,10,16,"os",0.1
"844","os_057",4,1990,0,0,0,0,10,1973,10,17,"os",0.1
"845","os_057",5,1992,0,0,0,0,10,1973,0,19,"os",0.1
"846","os_057",6,1994,0,0,0,0,10,1973,0,21,"os",0.1
"847","os_057",7,1996,0,0,0,0,10,1973,0,23,"os",0.1
"848","os_057",7.5,1998,0,0,0,0,10,1973,0,25,"os",0.1
"849","os_057",8,2001,0,0,0,0,10,1973,0,28,"os",0.1
"850","os_057",9,2003,0,0,0,0,10,1973,0,30,"os",0.1
"851","os_057",11,2005,0,0,0,0,10,1973,0,32,"os",0.1
"852","os_057",13,2007,0,0,0,0,10,1973,0,34,"os",0.1
"853","os_057",13.5,2008,0,0,0,0,10,1973,0,35,"os",0.1
"854","os_057",15,2009,80,0,1,1,90,2009,80,0,"os",0.9
"855","os_057",16,2013,0,80,0,1,90,2009,0,4,"os",0.9
"856","os_058",1,1987,0,0,0,0,0,1973,0,14,"os",0
"857","os_058",3,1988,0,0,0,0,0,1973,0,15,"os",0
"858","os_058",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"859","os_058",4,1990,0,0,0,0,0,1973,0,17,"os",0
"860","os_058",5,1992,0,0,0,0,0,1973,0,19,"os",0
"861","os_058",6,1994,0,0,0,0,0,1973,0,21,"os",0
"862","os_058",7,1996,0,0,0,0,0,1973,0,23,"os",0
"863","os_058",7.5,1998,0,0,0,0,0,1973,0,25,"os",0
"864","os_058",8,2001,0,0,0,0,0,1973,0,28,"os",0
"865","os_058",9,2003,0,0,0,0,0,1973,0,30,"os",0
"866","os_058",11,2005,0,0,0,0,0,1973,0,32,"os",0
"867","os_058",13,2007,0,0,0,0,0,1973,0,34,"os",0
"868","os_058",13.5,2008,0,0,0,0,0,1973,0,35,"os",0
"869","os_058",15,2009,90,0,1,1,90,2009,90,0,"os",0.9
"870","os_058",16,2013,0,90,0,1,90,2009,0,4,"os",0.9
"871","os_059",1,1987,0,0,0,0,0,1973,0,14,"os",0
"872","os_059",3,1988,80,0,1,1,80,1988,80,0,"os",0.8
"873","os_059",3.5,1989,0,80,0,1,80,1988,80,1,"os",0.8
"874","os_059",4,1990,0,0,0,1,80,1988,80,2,"os",0.8
"875","os_059",5,1992,0,0,0,1,80,1988,0,4,"os",0.8
"876","os_059",6,1994,0,0,0,1,80,1988,0,6,"os",0.8
"877","os_059",7,1996,0,0,0,1,80,1988,0,8,"os",0.8
"878","os_059",7.5,1998,0,0,0,1,80,1988,0,10,"os",0.8
"879","os_059",8,2001,0,0,0,1,80,1988,0,13,"os",0.8
"880","os_059",9,2003,0,0,0,1,80,1988,0,15,"os",0.8
"881","os_059",11,2005,40,0,1,2,120,2005,40,0,"os",1.2
"882","os_059",13,2007,0,40,0,2,120,2005,40,2,"os",1.2
"883","os_059",13.5,2008,0,0,0,2,120,2005,40,3,"os",1.2
"884","os_059",15,2009,60,0,1,3,180,2009,60,0,"os",1.8
"885","os_059",16,2013,0,60,0,3,180,2009,0,4,"os",1.8
"886","os_060",1,1987,0,0,0,0,0,1973,0,14,"os",0
"887","os_060",3,1988,20,0,1,1,20,1988,20,0,"os",0.2
"888","os_060",3.5,1989,0,20,0,1,20,1988,20,1,"os",0.2
"889","os_060",4,1990,0,0,0,1,20,1988,20,2,"os",0.2
"890","os_060",5,1992,0,0,0,1,20,1988,0,4,"os",0.2
"891","os_060",6,1994,0,0,0,1,20,1988,0,6,"os",0.2
"892","os_060",7,1996,0,0,0,1,20,1988,0,8,"os",0.2
"893","os_060",7.5,1998,0,0,0,1,20,1988,0,10,"os",0.2
"894","os_060",8,2001,40,0,1,2,60,2001,40,0,"os",0.6
"895","os_060",9,2003,0,40,0,2,60,2001,40,2,"os",0.6
"896","os_060",11,2005,50,0,1,3,110,2005,50,0,"os",1.1
"897","os_060",13,2007,0,50,0,3,110,2005,50,2,"os",1.1
"898","os_060",13.5,2008,0,0,0,3,110,2005,50,3,"os",1.1
"899","os_060",15,2009,22.2222222222222,0,1,4,132.222222222222,2009,22.2222222222222,0,"os",1.32222222222222
"900","os_060",16,2013,0,22.2222222222222,0,4,132.222222222222,2009,0,4,"os",1.32222222222222
"901","os_061",1,1987,0,0,0,0,0,1973,0,14,"os",0
"902","os_061",3,1988,0,0,0,0,0,1973,0,15,"os",0
"903","os_061",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"904","os_061",4,1990,0,0,0,0,0,1973,0,17,"os",0
"905","os_061",5,1992,0,0,0,0,0,1973,0,19,"os",0
"906","os_061",6,1994,0,0,0,0,0,1973,0,21,"os",0
"907","os_061",7,1996,0,0,0,0,0,1973,0,23,"os",0
"908","os_061",7.5,1998,0,0,0,0,0,1973,0,25,"os",0
"909","os_061",8,2001,0,0,0,0,0,1973,0,28,"os",0
"910","os_061",9,2003,0,0,0,0,0,1973,0,30,"os",0
"911","os_061",11,2005,0,0,0,0,0,1973,0,32,"os",0
"912","os_061",13,2007,0,0,0,0,0,1973,0,34,"os",0
"913","os_061",13.5,2008,0,0,0,0,0,1973,0,35,"os",0
"914","os_061",15,2009,0,0,0,0,0,1973,0,36,"os",0
"915","os_061",16,2013,0,0,0,0,0,1973,0,40,"os",0
"916","os_062",1,1987,0,0,0,0,0,1973,0,14,"os",0
"917","os_062",3,1988,0,0,0,0,0,1973,0,15,"os",0
"918","os_062",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"919","os_062",4,1990,0,0,0,0,0,1973,0,17,"os",0
"920","os_062",5,1992,0,0,0,0,0,1973,0,19,"os",0
"921","os_062",6,1994,0,0,0,0,0,1973,0,21,"os",0
"922","os_062",7,1996,0,0,0,0,0,1973,0,23,"os",0
"923","os_062",7.5,1998,0,0,0,0,0,1973,0,25,"os",0
"924","os_062",8,2001,0,0,0,0,0,1973,0,28,"os",0
"925","os_062",9,2003,0,0,0,0,0,1973,0,30,"os",0
"926","os_062",11,2005,0,0,0,0,0,1973,0,32,"os",0
"927","os_062",13,2007,0,0,0,0,0,1973,0,34,"os",0
"928","os_062",13.5,2008,0,0,0,0,0,1973,0,35,"os",0
"929","os_062",15,2009,0,0,0,0,0,1973,0,36,"os",0
"930","os_062",16,2013,0,0,0,0,0,1973,0,40,"os",0
"931","os_063",1,1987,0,0,0,0,0,1973,0,14,"os",0
"932","os_063",3,1988,0,0,0,0,0,1973,0,15,"os",0
"933","os_063",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"934","os_063",4,1990,0,0,0,0,0,1973,0,17,"os",0
"935","os_063",5,1992,0,0,0,0,0,1973,0,19,"os",0
"936","os_063",6,1994,0,0,0,0,0,1973,0,21,"os",0
"937","os_063",7,1996,0,0,0,0,0,1973,0,23,"os",0
"938","os_063",7.5,1998,0,0,0,0,0,1973,0,25,"os",0
"939","os_063",8,2001,0,0,0,0,0,1973,0,28,"os",0
"940","os_063",9,2003,0,0,0,0,0,1973,0,30,"os",0
"941","os_063",11,2005,0,0,0,0,0,1973,0,32,"os",0
"942","os_063",13,2007,0,0,0,0,0,1973,0,34,"os",0
"943","os_063",13.5,2008,0,0,0,0,0,1973,0,35,"os",0
"944","os_063",15,2009,0,0,0,0,0,1973,0,36,"os",0
"945","os_063",16,2013,0,0,0,0,0,1973,0,40,"os",0
"946","os_064",1,1987,0,0,0,0,0,1973,0,14,"os",0
"947","os_064",3,1988,0,0,0,0,0,1973,0,15,"os",0
"948","os_064",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"949","os_064",4,1990,0,0,0,0,0,1973,0,17,"os",0
"950","os_064",5,1992,0,0,0,0,0,1973,0,19,"os",0
"951","os_064",6,1994,0,0,0,0,0,1973,0,21,"os",0
"952","os_064",7,1996,0,0,0,0,0,1973,0,23,"os",0
"953","os_064",7.5,1998,0,0,0,0,0,1973,0,25,"os",0
"954","os_064",8,2001,0,0,0,0,0,1973,0,28,"os",0
"955","os_064",9,2003,0,0,0,0,0,1973,0,30,"os",0
"956","os_064",11,2005,0,0,0,0,0,1973,0,32,"os",0
"957","os_064",13,2007,0,0,0,0,0,1973,0,34,"os",0
"958","os_064",13.5,2008,0,0,0,0,0,1973,0,35,"os",0
"959","os_064",15,2009,0,0,0,0,0,1973,0,36,"os",0
"960","os_064",16,2013,0,0,0,0,0,1973,0,40,"os",0
"961","os_065",1,1987,0,0,0,0,0,1973,0,14,"os",0
"962","os_065",3,1988,0,0,0,0,0,1973,0,15,"os",0
"963","os_065",3.5,1989,0,0,0,0,0,1973,0,16,"os",0
"964","os_065",4,1990,0,0,0,0,0,1973,0,17,"os",0
"965","os_065",5,1992,0,0,0,0,0,1973,0,19,"os",0
"966","os_065",6,1994,0,0,0,0,0,1973,0,21,"os",0
"967","os_065",7,1996,0,0,0,0,0,1973,0,23,"os",0
"968","os_065",7.5,1998,0,0,0,0,0,1973,0,25,"os",0
